"GEOID","STATEFP","DISTRICT","SESSN.x","Dperimeter","Darea","PolsbyW","Reock","ReockX","DSTperim","Coast_len","STarea","STperim","STpolsby","STreock","ST","STATE","ST_POP","POP_REP","SESSN.y","Pop_Den","Nd","Cnt_Pby_Avg","Cnt_Pby_Med","Cnt_Pby_Gvg","Cnt_Pby_Hvg","Cnt_Pby_Min","Cnt_Pby_SD","Cnt_Rk_Avg","Cnt_Rk_Med","Cnt_Rk_Gvg","Cnt_Rk_Hvg","Cnt_Rk_Min","Cnt_Rk_SD","Cnt_RkX_Avg","Cnt_RkX_Med","Cnt_RkX_Gvg","Cnt_RkX_Hvg","Cnt_RkX_Min","Cnt_RkX_SD","LNd","STLarea","STLarea_Nd","LPop_Den","S118","Decade","RSTPerim","RSTPolsby","RCoast","Coast","STposlby2","STreock2","Cnt_Pby_Avg2","Cnt_Pby_Gvg2","Cnt_Pby_Hvg2","Cnt_Pby_Med2","Cnt_Rk_Avg2","Cnt_Rk_Gvg2","Cnt_Rk_Hvg2","Cnt_Rk_Med2","Cnt_RkX_Avg2","Cnt_RkX_Gvg2","Cnt_RkX_Hvg2","Cnt_RkX_Med2","Cnt_Pby_SDI","Cnt_Rk_SDI","Cnt_RkX_SDI","CReq"
629,6,29,"Mid-decade",97633,22.0580382,0.290792060461364,0.398291767443853,0.398291767443853,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
630,6,30,"Mid-decade",286493,102.7810581,0.157359926914743,0.337766976709326,0.337766976709326,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
631,6,31,"Mid-decade",196402,43.93111,0.143115213117047,0.342379510307536,0.342379510307536,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
632,6,32,"Mid-decade",283576,89.0242195,0.139116269268714,0.406988135582499,0.53475297497382,40488,29897,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.142776539622535,0.0542565710020145,0.105428527096792,1,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
633,6,33,"Mid-decade",242174,55.5285882,0.118978693984675,0.303775166556673,0.303775166556673,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
634,6,34,"Mid-decade",88730,12.9627581,0.206901456404553,0.40511562848588,0.40511562848588,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
635,6,35,"Mid-decade",224537,58.5909805,0.146036631168682,0.482850706960583,0.482850706960583,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
636,6,36,"Mid-decade",163938,26.0955099,0.122015364936648,0.158139137095671,0.225746342495843,44358,35674,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.270577901401749,0.102822418569549,0.217606656174895,1,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
637,6,37,"Mid-decade",76410,13.6837822,0.294512727883915,0.484602204563331,0.484602204563331,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
638,6,38,"Mid-decade",269795,45.4730087,0.0785041169559006,0.242271757565094,0.242271757565094,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
639,6,39,"Mid-decade",243485,69.3378744,0.146971709339346,0.393802337094549,0.393802337094549,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
640,6,40,"Mid-decade",353153,194.9960263,0.196475141066125,0.447686905706435,0.480925981768033,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
641,6,41,"Mid-decade",176989,26.3775074,0.105815100879432,0.363566520933937,0.363566520933937,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
642,6,42,"Mid-decade",322469,77.9643668,0.373873563627888,0.254134351978418,0.721926231061565,195566,152872,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.606464497362537,0.230462820771138,0.474067274683768,1,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
643,6,43,"Mid-decade",109613,18.75572,0.196161855234598,0.402527088837449,0.420901470249459,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
644,6,44,"Mid-decade",152995,24.5972499,0.132050210901175,0.233619497578384,0.253528095431229,9706,7486,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.0634399816987483,0.0241078532965185,0.0489297035850845,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
645,6,45,"Mid-decade",181181,25.7600316,0.098612087432144,0.362882545505588,0.376352826926176,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
646,6,46,"Mid-decade",146294,20.445664,0.120047981272273,0.42243104243659,0.42243104243659,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
647,6,47,"Mid-decade",165355,49.0424436,0.225395256546378,0.352012278367145,0.42623318053175,22546,23958,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.136349067158538,0.0518140645718382,0.144888270690333,1,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
648,6,48,"Mid-decade",1007429,777.3040894,0.0962435273249281,0.373273516306332,0.391703999804099,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
649,6,49,"Mid-decade",353596,149.8842871,0.15064319567391,0.241295120090779,0.495647746989128,78438,48631,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.221829432459643,0.0842974930223309,0.137532664396656,1,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
650,6,50,"Mid-decade",394403,112.1596408,0.092613755482557,0.201564373363493,0.259828621087281,45643,33811,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.115726807351871,0.0439773912193359,0.0857270355448615,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
651,6,51,"Mid-decade",347379,153.3901881,0.159734494165476,0.381269628700373,0.388395774772305,0,0,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0,0,0,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
652,6,52,"Mid-decade",293035,178.8263613,0.261698506606889,0.248887481398791,0.397967440227038,95581,2276,41048.1324915,4079493,0.3800104074903,0.286469314819243,"CA","California",39576757,761091,NA,964.154873749623,52,0.427888552577226,0.412777246318529,0.410498064303237,0.394709173416355,0.249901997998667,0.128897958820353,0.416782972559074,0.420595884795652,0.403166045936034,0.389349705734857,0.224852824915846,0.106604142561079,0.480398788585196,0.466468689530966,0.459164140736705,0.437970912678348,0.224852824915846,0.144728249208937,3.95124371858143,26.7405962712961,0.514242235986464,6.87125193912315,1,2,0.326176054054976,0.12395029521501,0.00776699029126214,0,0.144407909800944,0.0820646683330067,0.183088613426634,0.168508660796704,0.155795331579022,0.170385055078308,0.173708046215178,0.162542860595697,0.15159319335582,0.176900898307037,0.230782996074124,0.210831708138476,0.191818520352305,0.217593038312737,7.75807475270977,9.38049850574096,6.90950111996691,1
1201,12,1,"Mid-decade",504809,926.7844129,0.457017769896433,0.512231667510023,0.960397122900292,401213,96038,15415.6645198,3319033,0.20200218163913,0.211988758133898,"FL","Florida",21570527,770376,NA,1399.26027660336,28,0.486608613139946,0.483502196853399,0.468604086048233,0.447751950765831,0.156384622332696,0.127682315919318,0.469640694303453,0.480049685378715,0.459023467065337,0.448000494681757,0.268162098730348,0.0984621521765697,0.532112597606348,0.538289442827652,0.520437459496987,0.508163884473802,0.286674492930914,0.109653162725525,3.3322045101752,25.7612350989968,0.920044110678459,7.24369900210995,1,2,0.794781788755747,0.160547655255711,0.190246211933622,1,0.0408048813869679,0.0449392335751523,0.236787942381982,0.2195897894611,0.200481809414607,0.233774374362063,0.22056238174583,0.210702543316682,0.200704443235099,0.230447700432203,0.283143816531376,0.270855149247678,0.258230533483504,0.289755524259705,7.83193814115883,10.1561866960487,9.11966399458191,1
1202,12,2,"Mid-decade",912790,2730.2739534,0.411788185964763,0.394168200015352,0.927263528747202,651711,422789,15415.6645198,3319033,0.20200218163913,0.211988758133898,"FL","Florida",21570527,770376,NA,1399.26027660336,28,0.486608613139946,0.483502196853399,0.468604086048233,0.447751950765831,0.156384622332696,0.127682315919318,0.469640694303453,0.480049685378715,0.459023467065337,0.448000494681757,0.268162098730348,0.0984621521765697,0.532112597606348,0.538289442827652,0.520437459496987,0.508163884473802,0.286674492930914,0.109653162725525,3.3322045101752,25.7612350989968,0.920044110678459,7.24369900210995,1,2,0.713976927880454,0.144224897071855,0.463183207528566,1,0.0408048813869679,0.0449392335751523,0.236787942381982,0.2195897894611,0.200481809414607,0.233774374362063,0.22056238174583,0.210702543316682,0.200704443235099,0.230447700432203,0.283143816531376,0.270855149247678,0.258230533483504,0.289755524259705,7.83193814115883,10.1561866960487,9.11966399458191,1
1203,12,3,"Mid-decade",721563,1945.3711036,0.46952991429319,0.504626666785306,0.632851908658373,279481,52333,15415.6645198,3319033,0.20200218163913,0.211988758133898,"FL","Florida",21570527,770376,NA,1399.26027660336,28,0.486608613139946,0.483502196853399,0.468604086048233,0.447751950765831,0.156384622332696,0.127682315919318,0.469640694303453,0.480049685378715,0.459023467065337,0.448000494681757,0.268162098730348,0.0984621521765697,0.532112597606348,0.538289442827652,0.520437459496987,0.508163884473802,0.286674492930914,0.109653162725525,3.3322045101752,25.7612350989968,0.920044110678459,7.24369900210995,1,2,0.387327232687929,0.0782409460112084,0.072527277590453,0,0.0408048813869679,0.0449392335751523,0.236787942381982,0.2195897894611,0.200481809414607,0.233774374362063,0.22056238174583,0.210702543316682,0.200704443235099,0.230447700432203,0.283143816531376,0.270855149247678,0.258230533483504,0.289755524259705,7.83193814115883,10.1561866960487,9.11966399458191,1
1204,12,4,"Mid-decade",434668,490.9951153,0.32656495610158,0.370333638089427,0.457194412015009,210764,22811,15415.6645198,3319033,0.20200218163913,0.211988758133898,"FL","Florida",21570527,770376,NA,1399.26027660336,28,0.486608613139946,0.483502196853399,0.468604086048233,0.447751950765831,0.156384622332696,0.127682315919318,0.469640694303453,0.480049685378715,0.459023467065337,0.448000494681757,0.268162098730348,0.0984621521765697,0.532112597606348,0.538289442827652,0.520437459496987,0.508163884473802,0.286674492930914,0.109653162725525,3.3322045101752,25.7612350989968,0.920044110678459,7.24369900210995,1,2,0.484885015690136,0.097947831013531,0.0524791334995905,0,0.0408048813869679,0.0449392335751523,0.236787942381982,0.2195897894611,0.200481809414607,0.233774374362063,0.22056238174583,0.210702543316682,0.200704443235099,0.230447700432203,0.283143816531376,0.270855149247678,0.258230533483504,0.289755524259705,7.83193814115883,10.1561866960487,9.11966399458191,1
1205,12,5,"Mid-decade",217249,179.1756777,0.47705781543144,0.458779241880967,0.739604824863054,68154,55450,15415.6645198,3319033,0.20200218163913,0.211988758133898,"FL","Florida",21570527,770376,NA,1399.26027660336,28,0.486608613139946,0.483502196853399,0.468604086048233,0.447751950765831,0.156384622332696,0.127682315919318,0.469640694303453,0.480049685378715,0.459023467065337,0.448000494681757,0.268162098730348,0.0984621521765697,0.532112597606348,0.538289442827652,0.520437459496987,0.508163884473802,0.286674492930914,0.109653162725525,3.3322045101752,25.7612350989968,0.920044110678459,7.24369900210995,1,2,0.313713757025349,0.0633708633293282,0.255237078191384,1,0.0408048813869679,0.0449392335751523,0.236787942381982,0.2195897894611,0.200481809414607,0.233774374362063,0.22056238174583,0.210702543316682,0.200704443235099,0.230447700432203,0.283143816531376,0.270855149247678,0.258230533483504,0.289755524259705,7.83193814115883,10.1561866960487,9.11966399458191,1
1206,12,6,"Mid-decade",505691,976.7592872,0.479982617736014,0.74008553406129,0.796062826753064,75341,41759,15415.6645198,3319033,0.20200218163913,0.211988758133898,"FL","Florida",21570527,770376,NA,1399.26027660336,28,0.486608613139946,0.483502196853399,0.468604086048233,0.447751950765831,0.156384622332696,0.127682315919318,0.469640694303453,0.480049685378715,0.459023467065337,0.448000494681757,0.268162098730348,0.0984621521765697,0.532112597606348,0.538289442827652,0.520437459496987,0.508163884473802,0.286674492930914,0.109653162725525,3.3322045101752,25.7612350989968,0.920044110678459,7.24369900210995,1,2,0.148986238631892,0.0300955452378501,0.0825780961100751,0,0.0408048813869679,0.0449392335751523,0.236787942381982,0.2195897894611,0.200481809414607,0.233774374362063,0.22056238174583,0.210702543316682,0.200704443235099,0.230447700432203,0.283143816531376,0.270855149247678,0.258230533483504,0.289755524259705,7.83193814115883,10.1561866960487,9.11966399458191,1
