GEOID,STATEFP,DISTRICT,SESSN,Dperimeter,Darea,PolsbyW,Reock,ReockX,DSTperim,Coast_len,STarea,STperim,STpolsby,STreock
4821,48,21,Mid-decade,804191,16041501148,0.311698723291675,0.48569525823011284,0.4856952582301129,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4822,48,22,Mid-decade,574965,5324484930,0.2023966208479196,0.43524245583645393,0.43848181841901346,47731,38256.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4823,48,23,Mid-decade,2730562,143540243485,0.24192393174317905,0.28419706272814876,0.5135137307658214,1390441,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4824,48,24,Mid-decade,211726,705716089,0.1978294652743812,0.33619975123424906,0.3361997512342491,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4825,48,25,Mid-decade,1034379,23265913333,0.27325625097777323,0.480603371684664,0.480603371684664,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4826,48,26,Mid-decade,674384,5595303091,0.1546032379919885,0.36073630885219016,0.39255942013965534,136728,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4827,48,27,Mid-decade,1644854,28215723114,0.13105267135852877,0.3165992925866947,0.37722756616214936,219581,154293.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4828,48,28,Mid-decade,1283597,40476685228,0.3087144885188481,0.372549117420197,0.5409524253875018,495379,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4829,48,29,Mid-decade,174050,562736174,0.23343260503479926,0.5228245491914881,0.5228245491914881,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4830,48,30,Mid-decade,176570,894014638,0.3603424998071664,0.35322035433198384,0.35322035433198395,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4831,48,31,Mid-decade,787086,15183224105,0.3079844968994399,0.5190061400508726,0.5190061400508726,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4832,48,32,Mid-decade,667781,5868077165,0.16536207401241265,0.18135968052907137,0.18135968052907137,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4833,48,33,Mid-decade,245324,522427557,0.10908202271328044,0.2700812126637463,0.2700812126637463,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4834,48,34,Mid-decade,756378,14299389180,0.3140863066774798,0.294635433330407,0.4704345481913946,349282,127272.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4835,48,35,Mid-decade,549541,7443933046,0.30975031363983674,0.4648582612284983,0.4648582612284983,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4836,48,36,Mid-decade,1201081,15367794000,0.13386789237051824,0.2925190195360317,0.3529485369435487,211477,136120.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4837,48,37,Mid-decade,204565,704267501,0.21148684574933904,0.5132931388479285,0.5132931388479286,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4838,48,38,Mid-decade,230816,808275731,0.19064943860561906,0.3522266282874076,0.3522266282874075,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
5101,51,01,Mid-decade,769821,3848995028,0.08161636524811909,0.19322668778698834,0.30259644501338934,1189,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5102,51,02,Mid-decade,770123,6022857514,0.27022263574198846,0.3420019938532356,0.7776349036354486,455876,161653.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5103,51,03,Mid-decade,281581,1081967205,0.17148098723956656,0.24323887731214114,0.29880221326381073,38809,35394.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5104,51,04,Mid-decade,1075485,16322144749,0.17732807524643532,0.27641182250763735,0.40847463266039297,241131,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5105,51,05,Mid-decade,903445,10352665054,0.15938888755208883,0.39531565240260896,0.39531566101672594,2761,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5106,51,06,Mid-decade,1047584,8487529105,0.09718796333864717,0.19740177626538893,0.23129308655072087,1989,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5107,51,07,Mid-decade,1223398,10162064961,0.08532088988226151,0.25484220942616564,0.2969578338417069,56610,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5108,51,08,Mid-decade,939657,8638933231,0.12295050839751952,0.23446909117708853,0.3913685742544925,320879,308646.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5109,51,09,Mid-decade,1931780,31933334002,0.1075320863464813,0.2119730620270879,0.706466512726226,1055960,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5110,51,10,Mid-decade,438920,3215620573,0.20975059991022044,0.34127529400178963,0.5438598088247846,214896,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
5111,51,11,Mid-decade,679020,5775139147,0.15740049805843717,0.2727943770446864,0.35509277269328693,133412,0.0,105841246320,2522935,0.2663245215938311,0.29758380778361604
