"","Accuracy","Precison","TPR","FPR","Threshold","Ntrue","Nwrong","Accurate","FalsePositive"
"79",0.129411764705882,0.407407407407407,0.611111111111111,0.238805970149254,0.078,11,16," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"80",0.129411764705882,0.407407407407407,0.611111111111111,0.238805970149254,0.079,11,16," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"81",0.129411764705882,0.407407407407407,0.611111111111111,0.238805970149254,0.08,11,16," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"82",0.129411764705882,0.392857142857143,0.611111111111111,0.253731343283582,0.081,11,17," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"83",0.129411764705882,0.392857142857143,0.611111111111111,0.253731343283582,0.082,11,17," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"84",0.129411764705882,0.392857142857143,0.611111111111111,0.253731343283582,0.083,11,17," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"85",0.129411764705882,0.392857142857143,0.611111111111111,0.253731343283582,0.084,11,17," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"86",0.141176470588235,0.413793103448276,0.666666666666667,0.253731343283582,0.085,12,17," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"87",0.141176470588235,0.413793103448276,0.666666666666667,0.253731343283582,0.086,12,17," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"88",0.141176470588235,0.4,0.666666666666667,0.26865671641791,0.087,12,18," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118TN 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"89",0.141176470588235,0.4,0.666666666666667,0.26865671641791,0.088,12,18," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118TN 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113MS 113NY 113WV 113WI"
"90",0.141176470588235,0.375,0.666666666666667,0.298507462686567,0.089,12,20," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"91",0.141176470588235,0.375,0.666666666666667,0.298507462686567,0.09,12,20," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"92",0.141176470588235,0.375,0.666666666666667,0.298507462686567,0.091,12,20," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"93",0.141176470588235,0.375,0.666666666666667,0.298507462686567,0.092,12,20," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
